objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23766E+18,148.4897181,48.24192325,19.23522,17.1833,16.11855,15.66394,15.31413,2821,301,2,47,1.13156E+18,GALAXY,0.1314444,1005,52703,110
1.23768E+18,357.5691832,17.97639225,19.22148,18.25767,17.85489,17.7326,17.65944,7912,301,5,141,8.55576E+18,STAR,-0.000235464,7599,56955,176
1.23767E+18,173.0492304,-8.331426063,16.95684,15.29862,14.57708,14.25711,14.08608,5973,301,1,16,3.2212E+18,STAR,0.000404406,2861,54583,18
1.23766E+18,235.0194634,-1.063682675,19.20162,18.15999,17.65142,17.32986,17.18917,2379,301,5,173,1.0427E+18,GALAXY,0.08916666,926,52413,420
1.23766E+18,204.6589746,44.94812457,17.88797,16.95038,16.6741,16.57658,16.52916,3699,301,2,113,9.43415E+18,STAR,-0.000158318,8379,57787,866
1.23766E+18,206.0531003,44.7732269,18.68227,17.80721,17.47996,17.33646,17.34421,3699,301,2,120,9.4352E+18,STAR,-0.000873632,8380,57520,575
1.23766E+18,214.9866951,42.60842502,19.08018,18.51777,18.41993,18.37617,18.26274,3699,301,2,166,6.82207E+18,QSO,2.34494,6059,56093,872
1.23767E+18,157.9113321,20.12825295,18.97653,17.0976,16.13177,15.68398,15.31283,5183,301,3,180,2.67521E+18,GALAXY,0.08786151,2376,53770,271
1.23765E+18,253.3738603,39.27050273,15.63355,14.54402,14.43512,14.40608,14.44279,2207,301,1,102,2.45567E+18,STAR,-0.000138395,2181,53524,298
1.23765E+18,254.2312327,38.43420826,16.52456,16.39194,16.42245,16.43715,16.45826,2207,301,1,109,7.12776E+17,STAR,-7.16E-05,633,52079,296
1.23767E+18,113.5725202,41.05448462,19.42725,18.32088,18.03426,17.94504,17.90832,6573,301,4,204,3.04119E+18,STAR,0.000103251,2701,54154,501
1.23766E+18,224.9308528,41.99379569,17.60916,16.40694,15.96664,15.80758,15.76535,3664,301,3,94,3.83498E+18,STAR,-0.000142339,3406,54970,609
1.23768E+18,5.502635171,32.3989407,19.55534,19.47581,19.46725,19.17918,19.03857,7210,301,4,26,8.71576E+18,QSO,1.730677,7741,58078,596
1.23767E+18,160.0367419,18.78811986,17.80995,16.22843,15.48364,15.11098,14.80354,5935,301,5,289,2.91962E+18,GALAXY,0.02980063,2593,54175,590
1.23765E+18,124.3816155,-1.072037103,19.55885,18.39285,18.3888,18.43448,18.54697,1239,301,1,27,2.33852E+18,STAR,0.000159377,2077,53846,82
1.23767E+18,127.3139395,10.73482926,18.90567,17.09963,16.17728,15.74774,15.38801,5935,301,3,72,2.72924E+18,GALAXY,0.09699314,2424,54448,213
1.23767E+18,128.1926808,10.87382501,18.81813,17.48439,16.75707,16.29893,16.03187,5935,301,3,78,2.7292E+18,GALAXY,0.081658,2424,54448,69
1.23766E+18,249.916244,21.66535793,19.52217,17.99568,17.23073,16.83187,16.55328,3927,301,4,157,1.76779E+18,GALAXY,0.0667976,1570,53149,477
1.23766E+18,174.2145931,57.65939719,19.17565,18.25256,18.00271,17.91805,17.94516,3697,301,5,51,1.47397E+18,STAR,-0.000533238,1309,52762,617
1.23767E+18,143.4626459,15.42989711,17.31443,15.47968,14.62167,14.17827,13.84586,5935,301,4,181,2.90385E+18,GALAXY,0.03950769,2579,54068,552
1.23767E+18,157.2279906,17.99878629,19.08878,17.75246,17.29225,16.98637,16.80139,5935,301,4,271,2.91735E+18,GALAXY,0.06898549,2591,54140,514
1.23766E+18,254.3325101,18.59176795,18.56984,17.43711,16.94517,16.6015,16.44303,3919,301,5,344,1.76433E+18,GALAXY,0.055608,1567,53172,175
1.23766E+18,230.8230518,33.10855537,18.9461,17.72974,17.25025,16.89828,16.72542,3919,301,5,174,1.56051E+18,GALAXY,0.08166929,1386,53116,33
1.23766E+18,225.472852,35.54431521,18.75059,17.53751,16.90733,16.50208,16.26888,3919,301,5,140,1.55838E+18,GALAXY,0.04962273,1384,53121,494
1.23766E+18,239.1922268,28.7581466,19.43165,17.32924,16.33314,15.89176,15.54425,3919,301,5,230,1.56625E+18,GALAXY,0.07727865,1391,52817,448
1.23765E+18,311.0483168,-4.92490567,17.69844,16.76204,16.4427,16.33281,16.27452,1737,301,6,24,7.15042E+17,STAR,-0.000435466,635,52145,349
1.23766E+18,205.2734299,46.27838148,18.53787,17.11841,16.43196,16.05398,15.76792,3699,301,5,114,1.64956E+18,GALAXY,0.03682172,1465,53082,431
1.23767E+18,133.6225052,12.86722839,18.76338,18.60705,18.5791,18.31283,18.31798,5935,301,4,115,2.7394E+18,QSO,1.760365,2433,53820,317
1.23767E+18,206.6845242,27.41079547,17.14134,15.91631,15.44636,15.25696,15.22318,4649,301,2,154,3.26967E+18,STAR,-0.000132103,2904,54574,212
1.23766E+18,230.410089,51.92007992,19.39828,17.63631,16.65068,16.21957,15.86801,3225,301,6,125,1.31185E+18,GALAXY,0.1315821,1165,52703,639
1.23765E+18,359.0815008,16.03094698,19.52604,19.45825,19.10759,19.09466,19.04886,1739,301,6,297,8.43466E+17,QSO,1.380055,749,52226,606
1.23766E+18,149.574577,33.14031022,19.17299,18.22797,17.94312,17.87088,17.85939,4518,301,6,148,1.15203E+19,STAR,0.000157187,10232,58223,482
1.23766E+18,132.214018,30.92682704,19.26786,18.36179,18.00079,17.83638,17.74852,3606,301,3,57,1.17443E+19,STAR,0.000343228,10431,58137,227
1.23766E+18,250.9282015,39.40701969,19.45694,19.24934,19.31132,19.11575,18.86077,2335,301,1,37,9.60284E+18,QSO,0.4340227,8529,58013,126
1.23766E+18,116.4562623,31.37836298,17.73462,15.91333,15.19522,14.84824,14.57184,2825,301,6,63,8.50066E+17,GALAXY,0.04405729,755,52235,42
1.23765E+18,12.21827637,-9.705016301,19.3596,18.67759,18.01585,17.54676,17.27929,1740,301,4,102,7.38755E+17,GALAXY,0.1537712,656,52148,598
1.23766E+18,195.2757532,46.40054504,19.38022,18.93722,19.02865,18.82185,18.58639,3699,301,2,69,1.64275E+18,QSO,0.4595659,1459,53117,241
1.23767E+18,159.158492,20.3046598,19.04679,17.76332,17.06712,16.69044,16.47493,5183,301,3,188,2.67517E+18,GALAXY,0.1043704,2376,53770,115
1.23766E+18,174.4816528,57.68712994,17.70803,16.86243,16.56471,16.47062,16.46995,3697,301,5,52,7.98507E+18,STAR,-9.35E-05,7092,56683,686
1.23766E+18,230.3538242,-1.344473216,17.33265,16.17621,15.78515,15.63165,15.55226,2334,301,4,230,1.04046E+18,STAR,-5.11E-05,924,52409,477
1.23767E+18,51.52709002,1.083605821,19.16472,18.14362,17.75944,17.59197,17.51958,4849,301,6,799,1.70699E+18,STAR,-0.000659547,1516,52933,458
1.23767E+18,52.53578412,1.098875663,17.02775,15.81296,15.4171,15.2742,15.22522,4849,301,6,805,1.70703E+18,STAR,0.000175329,1516,52933,620
1.23767E+18,231.235605,11.75820024,19.55457,18.47314,17.88021,17.51192,17.27485,5322,301,2,145,3.09962E+18,GALAXY,0.0838461,2753,54234,57
1.23766E+18,310.1276916,1.232178765,18.00242,16.45068,15.87844,15.74705,15.61329,2659,301,6,60,1.10465E+18,STAR,-4.86E-05,981,52435,509
1.23766E+18,255.9728024,31.44174901,19.163,18.39386,17.4725,16.95531,16.67267,2328,301,3,122,1.09551E+18,QSO,0.1589439,973,52426,50
1.23767E+18,260.6766277,63.48736111,17.2105,16.3109,16.02697,15.89183,15.89816,6122,301,2,137,2.87225E+18,STAR,-0.000601707,2551,54552,286
1.23767E+18,264.0234426,63.63780617,17.06778,15.96853,15.70561,15.61208,15.6141,6122,301,2,147,2.87219E+18,STAR,-8.32E-05,2551,54552,60
1.23766E+18,221.2442851,32.58403204,19.44266,17.96331,17.22226,16.88103,16.62467,4512,301,5,147,2.07406E+18,GALAXY,0.07109947,1842,53501,543
1.23765E+18,156.5205655,58.094648,18.09497,17.9259,17.72775,17.52104,17.48126,2074,301,1,208,7.98053E+18,QSO,1.471341,7088,56657,552
1.23765E+18,138.3658404,60.58539784,18.74389,18.22202,18.01942,17.69102,17.78144,1412,301,6,29,2.01086E+18,GALAXY,0.11257,1786,54450,9
1.23765E+18,142.0318717,61.95930857,19.48274,18.35154,17.80757,17.44851,17.27003,1412,301,6,44,2.01199E+18,GALAXY,0.122787,1787,54465,42
1.23766E+18,124.4115182,36.68944209,19.3779,17.94231,17.35509,17.12112,16.9906,2825,301,2,119,3.00619E+18,STAR,-0.000274993,2670,54115,124
1.23767E+18,165.6963856,27.52144782,19.11428,17.95038,18.15441,18.25421,18.42889,5061,301,1,335,3.23137E+18,STAR,-0.000192288,2870,54534,132
1.23765E+18,185.3747417,-2.282362371,18.40199,17.16388,16.63079,16.27197,16.11541,1140,301,4,217,3.75078E+17,GALAXY,0.06826349,333,52313,556
1.23766E+18,118.4480115,29.16139524,18.88615,17.72933,17.33593,17.18495,17.14943,2864,301,6,72,1.19348E+18,STAR,-3.53E-05,1060,52636,83
1.23767E+18,258.2520942,40.42409889,19.43089,19.05146,18.89266,18.83973,18.71166,4682,301,2,222,1.21183E+19,QSO,0.8711201,10763,58395,706
1.23767E+18,261.0300183,64.26153949,18.22329,16.51823,15.92931,15.73539,15.67551,6162,301,3,142,2.87223E+18,STAR,-1.10E-05,2551,54552,232
1.23767E+18,15.8413263,-0.492726529,19.58965,18.0764,17.35863,16.97916,16.68377,4858,301,2,460,4.4592E+17,GALAXY,0.04951216,396,51816,231
1.23767E+18,99.49571777,37.47473499,18.10957,16.82469,16.32446,16.12069,16.02581,6573,301,5,128,3.01975E+18,STAR,5.21E-05,2682,54401,320
1.23765E+18,340.9583169,13.70339908,19.3055,17.02773,16.0731,15.72647,15.54804,1739,301,3,179,2.13036E+18,STAR,2.97E-05,1892,53238,560
1.23765E+18,1.248278998,16.04029317,19.56364,19.32464,19.09788,19.0866,19.02477,1739,301,6,311,8.45663E+17,QSO,1.148026,751,52251,407
1.23767E+18,290.8417612,62.58680766,19.11377,18.05792,17.71951,17.5643,17.55461,6162,301,3,231,2.87449E+18,STAR,-0.000134151,2553,54631,231
1.23767E+18,268.0195495,25.22681435,17.96047,16.01374,15.18751,14.83312,14.63104,4828,301,4,128,2.45785E+18,STAR,-0.000395595,2183,53536,37
1.23765E+18,197.0751912,0.483431899,18.5014,17.06293,16.52506,16.34289,16.24542,752,301,5,357,8.39486E+18,STAR,0.000115337,7456,56727,564
1.23766E+18,216.1162194,57.20943401,17.94777,17.02475,16.81203,16.75883,16.76915,3225,301,6,59,2.77213E+18,STAR,-0.000855339,2462,54561,608
1.23766E+18,154.9449072,45.77369711,19.5444,18.39515,17.79505,17.44056,17.21404,2964,301,3,185,1.0629E+18,GALAXY,0.06897856,944,52614,173
1.23766E+18,176.6406705,4.302753781,17.83675,16.47523,15.76558,15.36678,15.1059,2247,301,2,106,9.44675E+17,GALAXY,0.07627679,839,52373,163
1.23766E+18,193.5009368,4.215563873,18.43635,16.95766,16.23386,15.84381,15.58761,2247,301,2,218,9.54815E+17,GALAXY,0.0660019,848,52669,187
1.23766E+18,199.378357,4.162146566,19.10081,17.92107,17.47398,17.21374,17.06325,2247,301,2,257,9.582E+17,GALAXY,0.04588913,851,52376,215
1.23768E+18,32.84071109,-2.072663711,18.84096,18.6448,18.82384,18.71346,18.4047,7780,301,4,121,8.82481E+18,QSO,0.4402215,7838,56958,36
1.23766E+18,181.2898063,39.60390164,17.46358,15.90381,15.32052,15.10523,14.99368,3900,301,3,356,2.76078E+18,STAR,-1.38E-06,2452,54178,278
1.23765E+18,355.8556406,14.68230673,17.4353,16.27556,15.84114,15.66938,15.60605,1739,301,3,276,3.52411E+18,STAR,-0.000167921,3130,54740,157
1.23766E+18,199.2772339,7.491818408,19.11196,18.94323,18.69382,18.72048,18.89468,3842,301,4,121,2.02337E+18,QSO,1.195486,1797,54507,483
1.23765E+18,19.01962367,-10.32027979,18.09755,16.26389,15.50383,15.25691,15.15178,1740,301,2,147,3.20773E+18,STAR,-5.24E-05,2849,54454,135
1.23765E+18,20.0574428,-10.25167566,17.29162,16.34415,16.04406,15.92292,15.89592,1740,301,2,154,7.44305E+17,STAR,-0.000393267,661,52163,308
1.23765E+18,5.895401612,-10.5859428,18.93014,16.50531,15.43548,15.05905,14.84728,1740,301,2,61,2.15277E+18,STAR,-6.70E-05,1912,53293,163
1.23767E+18,206.6727234,27.98447852,18.91508,17.70307,17.18829,16.90742,16.73602,4649,301,3,153,2.27095E+18,GALAXY,0.05215954,2017,53474,29
1.23767E+18,227.2629931,22.82092904,19.4671,18.08357,17.47875,17.11662,16.86022,4649,301,3,282,2.42638E+18,GALAXY,0.05537536,2155,53820,248
1.23767E+18,285.7272878,40.32775409,19.28669,17.47509,16.6548,16.36317,16.20614,5416,301,5,163,2.85537E+18,STAR,-0.000130473,2536,53883,325
1.23766E+18,205.1446702,43.09813834,19.35066,18.50351,18.19659,18.10776,18.08645,3813,301,3,324,7.46041E+18,STAR,0.000120623,6626,56330,732
1.23766E+18,207.4345927,42.53321053,17.46723,16.13652,15.61854,15.37642,15.29869,3813,301,3,336,3.80563E+18,STAR,-0.000189957,3380,54977,330
1.23765E+18,116.555291,37.37870376,18.81096,17.05063,16.07532,15.55079,15.14206,2076,301,6,81,4.12893E+18,GALAXY,0.09938005,3667,55566,936
1.23767E+18,114.3422044,41.53241537,16.90895,15.80439,15.47083,15.35421,15.33292,6573,301,5,209,3.02094E+18,STAR,0.000118542,2683,54153,554
1.23765E+18,340.7704334,13.61096487,18.41311,17.49156,17.1278,16.95689,16.89068,1739,301,3,178,5.68031E+18,STAR,-0.000840346,5045,56181,510
1.23766E+18,215.3900606,-2.790505496,19.37258,18.64425,18.29087,17.91612,17.84384,2379,301,2,41,1.03246E+18,GALAXY,0.07802058,917,52400,51
1.23766E+18,18.73241656,0.841031019,16.78184,15.87975,15.58155,15.46386,15.44775,4263,301,6,241,7.82614E+17,STAR,-7.71E-05,695,52202,412
1.23765E+18,4.38723679,-9.782462693,19.20918,19.15556,19.46379,19.72811,20.20113,1740,301,4,51,7.34229E+17,STAR,0.000153697,652,52138,519
1.23766E+18,152.5168349,37.50293082,19.30827,18.23942,17.74998,17.38521,17.28945,3647,301,3,98,1.60558E+18,GALAXY,0.1077792,1426,52993,155
1.23766E+18,132.1210854,30.98275307,19.53573,18.23732,17.60882,17.25375,17.04871,3606,301,3,56,1.42994E+18,GALAXY,0.08883375,1270,52991,173
1.23766E+18,139.6357211,35.00170542,17.19948,15.37323,14.58076,14.19797,13.90652,3606,301,3,106,1.43447E+18,GALAXY,0.02309186,1274,52995,283
1.23767E+18,175.5402933,-2.161154518,19.53155,18.14109,17.3939,16.95033,16.66504,5973,301,3,60,3.69422E+17,GALAXY,0.08340321,328,52282,463
1.23767E+18,200.9420562,21.69199789,19.25895,17.90114,17.01658,16.62042,16.31295,5183,301,3,448,2.98592E+18,GALAXY,0.1370109,2652,54508,107
1.23768E+18,18.99770223,4.56037312,18.37934,18.71781,19.17025,19.60646,19.76305,7727,301,3,193,9.86307E+18,STAR,0.000112049,8760,57672,684
1.23767E+18,279.5583353,63.98772889,16.52662,14.9275,14.26272,13.96248,13.82171,6162,301,3,196,2.87334E+18,STAR,-0.000170212,2552,54632,148
1.23767E+18,38.67391757,28.1690225,19.27062,18.19868,17.68056,17.44718,17.33981,5934,301,5,121,3.5557E+18,STAR,-0.000213271,3158,54794,397
1.23767E+18,38.92556255,28.3998023,19.17046,18.06977,17.56798,17.34701,17.23985,5934,301,5,123,2.74956E+18,STAR,-0.000147769,2442,54065,393
1.23766E+18,5.64397944,-1.223638756,19.15834,17.47338,16.58658,16.15867,15.80576,4263,301,1,153,4.39123E+17,GALAXY,0.08371927,390,51900,81
1.23766E+18,228.787679,39.40122329,19.58835,18.21906,17.49918,17.08679,16.87435,3699,301,6,237,1.57529E+18,GALAXY,0.1498648,1399,53172,564
1.23765E+18,206.2734394,66.46585437,19.12594,18.10185,17.38658,16.97032,16.7488,1412,301,4,225,5.59708E+17,GALAXY,0.1357177,497,51989,492
1.23766E+18,14.14914533,-1.122143884,19.0817,17.81598,16.88506,16.45759,16.12714,4263,301,1,210,1.21942E+18,GALAXY,0.1760934,1083,52520,248
1.23766E+18,10.03811305,-1.191256452,19.32191,17.65023,16.84502,16.35945,16.08749,4263,301,1,183,4.42558E+17,GALAXY,0.09192224,393,51794,287
1.23765E+18,132.7635337,50.99052281,19.29419,17.94038,17.38764,17.07777,16.80673,2074,301,6,106,6.2047E+17,GALAXY,0.09238122,551,51993,362
1.23766E+18,162.158892,52.31876489,19.12047,17.23206,16.20868,15.7054,15.32053,2821,301,2,111,1.1372E+18,GALAXY,0.1364095,1010,52649,143
1.23768E+18,335.463105,1.038012495,18.81832,17.32,16.64804,16.46499,16.19807,7717,301,1,165,1.28816E+18,STAR,6.58E-05,1144,53238,457
1.23766E+18,215.3526944,42.5008829,18.50388,18.22112,17.9324,17.85206,17.71725,3699,301,2,167,6.82309E+18,QSO,1.000396,6060,56074,508
1.23767E+18,143.5284825,17.1750176,19.03923,17.82605,17.24667,16.88603,16.68269,5183,301,3,87,2.66631E+18,GALAXY,0.07344505,2368,53758,640
1.23765E+18,252.9063681,40.03861619,18.214,17.42393,17.44266,17.26136,16.95061,2207,301,1,96,5.84024E+18,QSO,2.341242,5187,56074,702
1.23766E+18,143.0229871,30.98222665,18.97463,17.82223,17.33857,17.04951,16.92675,4518,301,6,108,2.18659E+18,GALAXY,0.1377067,1942,53415,333
1.23765E+18,187.0095287,-2.149824689,19.01127,17.89259,17.33245,16.959,16.72141,1140,301,4,228,3.76178E+17,GALAXY,0.08185428,334,51993,463
1.23765E+18,17.30826114,-10.71490499,18.16279,16.40618,15.74882,15.52419,15.43482,1740,301,1,136,3.50043E+18,STAR,-0.000202464,3109,54833,10
1.23766E+18,207.6667504,52.26351819,18.66673,17.51147,17.14562,17.03221,16.9869,3180,301,2,42,1.17437E+18,STAR,-0.000274016,1043,52465,189
1.23766E+18,144.5945055,5.35128802,19.41753,18.15918,17.48399,17.0963,16.89783,2986,301,3,174,1.1181E+18,GALAXY,0.1071201,993,52710,312
1.23766E+18,252.372539,36.03946844,18.85381,17.25353,16.46261,16.07416,15.73922,2328,301,3,86,9.2217E+17,GALAXY,0.03138112,819,52409,210
1.23766E+18,209.0353225,44.93909006,19.52437,17.5822,16.57219,16.14133,15.77444,3699,301,4,133,1.65061E+18,GALAXY,0.1252728,1466,53083,155
1.23766E+18,209.2312533,45.06430773,19.31468,18.62005,18.32242,18.02043,18.05793,3699,301,4,134,1.6506E+18,GALAXY,0.1280646,1466,53083,118
1.23766E+18,212.6873111,44.16493019,19.11892,17.7442,17.06752,16.73907,16.43966,3699,301,4,151,1.65171E+18,GALAXY,0.1069768,1467,53115,40
1.23766E+18,148.2848626,39.40767325,19.17058,18.34019,17.84269,17.51918,17.46184,3560,301,5,270,1.43789E+18,GALAXY,0.1964022,1277,52765,410
1.23767E+18,241.9075356,12.23860694,18.38496,16.3351,15.45945,14.98432,14.73029,5330,301,2,88,5.85941E+18,GALAXY,0.06380644,5204,56036,822
1.23765E+18,221.5445021,3.101804108,17.53588,16.56517,16.22405,16.09558,16.05199,2190,301,1,264,6.60918E+17,STAR,0.000582379,587,52026,55
1.23766E+18,212.5685054,39.83984528,18.75997,16.8748,15.99805,15.59904,15.31392,3893,301,5,314,1.55277E+18,GALAXY,0.06371616,1379,53084,544
1.23768E+18,1.172361386,3.716559612,19.03717,18.06425,17.74144,17.61325,17.5586,7712,301,6,337,1.06276E+19,STAR,-0.000289646,9439,58015,792
1.23766E+18,51.60394789,0.891132598,18.41359,17.12964,16.60618,16.39397,16.28629,3438,301,6,144,1.32981E+18,STAR,0.000144862,1181,53358,458
1.23765E+18,172.3748503,3.228694334,18.72976,17.64982,17.28932,17.09305,16.98797,1992,301,5,150,5.76604E+17,STAR,0.004153254,512,51992,522
1.23765E+18,217.3315541,2.765633479,19.28778,17.58844,16.85142,16.53463,16.31467,1458,301,5,618,6.0247E+17,GALAXY,0.08700043,535,51999,412
1.23767E+18,345.7140151,25.67327413,18.47566,17.31879,16.81042,16.59652,16.49559,6366,301,4,79,8.62241E+18,STAR,-0.000699832,7658,57312,988
1.23767E+18,0.07573855,-3.726222157,18.23208,17.25565,16.93825,16.82007,16.79202,6361,301,3,20,1.05183E+19,STAR,-0.000411321,9342,57722,515
1.23767E+18,99.82766908,37.67910514,18.78627,17.31486,16.65332,16.39616,16.23934,6573,301,5,130,3.01977E+18,STAR,5.14E-05,2682,54401,393
1.23767E+18,99.74411249,38.12183803,18.59532,17.41364,17.00971,16.85202,16.75862,6573,301,6,131,3.01977E+18,STAR,-0.000302231,2682,54401,382
1.23766E+18,134.4989444,5.227647454,18.61798,17.0972,16.37416,16.0271,15.73427,2986,301,5,107,1.34217E+18,GALAXY,0.06804199,1192,52649,350
1.23768E+18,354.7144777,19.31657846,18.86874,18.70727,18.63914,18.44121,18.20344,7923,301,3,148,8.55803E+18,QSO,2.146644,7601,56959,246
1.23765E+18,184.3199093,5.704477884,19.00374,17.633,16.9434,16.54427,16.28285,2126,301,5,434,9.49307E+17,GALAXY,0.09178285,843,52378,629
1.23767E+18,147.4013036,13.73610218,19.00807,18.8778,18.5874,18.62402,18.74073,5972,301,3,213,2.90712E+18,QSO,1.11376,2582,54139,157
1.23765E+18,117.6933977,38.49018159,18.95394,17.59135,17.08656,16.71968,16.48973,2076,301,6,91,4.87679E+17,GALAXY,0.03318769,433,51873,598
1.23766E+18,198.298056,7.355357362,19.41436,17.52909,16.54816,16.11653,15.77154,3841,301,4,222,2.02335E+18,GALAXY,0.09120741,1797,54507,392
1.23766E+18,143.0400235,36.50071571,19.21682,17.75767,16.70202,16.25913,15.92947,3606,301,3,127,5.15236E+18,GALAXY,0.1538443,4576,55592,887
1.23766E+18,222.357279,35.94814746,19.49451,19.56459,19.52541,19.2832,19.36989,3893,301,3,372,1.21047E+19,QSO,1.855714,10751,58220,724
1.23766E+18,189.9091655,52.4649156,19.45556,18.03055,17.64678,17.29507,17.19191,2830,301,4,440,9.96464E+17,GALAXY,0.07806108,885,52379,156
1.23767E+18,176.4122365,22.20327244,18.40539,17.2669,16.84605,16.59158,16.4448,5183,301,3,296,2.82281E+18,GALAXY,0.06137818,2507,53876,634
1.23767E+18,243.1110945,8.566329371,18.95114,18.03119,17.74832,17.68842,17.62394,5322,301,1,226,5.51256E+18,STAR,-0.000198728,4896,55712,543
1.23767E+18,328.7296048,45.85009184,18.00494,16.56344,15.96255,15.71056,15.56314,6182,301,3,161,2.8779E+18,STAR,-1.49E-05,2556,54000,357
1.23766E+18,355.9549701,38.5749669,16.99098,16.52928,16.68446,16.84429,17.02662,4135,301,1,210,2.11902E+18,STAR,-0.000216603,1882,53262,291
1.23765E+18,145.6635989,0.973672418,18.87798,17.59862,16.8619,16.41427,16.11835,1239,301,6,169,2.99594E+17,GALAXY,0.1353705,266,51630,379
1.23765E+18,132.1675578,1.03879891,16.32248,14.49791,13.67579,13.28125,12.98785,1239,301,6,79,5.27017E+17,GALAXY,0.02875791,468,51912,348
1.23768E+18,29.46190483,1.14133196,19.12752,18.24691,17.89149,17.72719,17.70502,7717,301,1,526,8.25525E+18,STAR,-0.000656732,7332,56683,545
1.23767E+18,178.9805851,33.7547863,18.94628,17.68417,17.3006,17.09187,16.98095,4576,301,1,415,2.36333E+18,GALAXY,0.04824772,2099,53469,232
1.23768E+18,324.3514219,10.13463823,19.17136,17.26922,16.31347,15.88643,15.55544,7777,301,5,89,4.60848E+18,GALAXY,0.08346323,4093,55475,638
1.23766E+18,195.1444964,37.07194102,17.43713,16.14721,15.70351,15.52282,15.44429,4470,301,4,70,2.28687E+18,GALAXY,0.01549949,2031,53848,618
1.23766E+18,253.93016,39.75553138,18.42758,18.241,18.08761,17.84421,17.85544,2335,301,6,43,9.60394E+18,QSO,2.368635,8530,58016,60
1.23766E+18,254.4771807,38.96038443,17.82576,16.84131,16.59427,16.49533,16.47397,2335,301,6,49,2.45564E+18,STAR,-0.00060483,2181,53524,174
1.23768E+18,27.13680952,1.229103924,19.49659,18.32996,17.9938,17.70048,17.54527,7717,301,1,511,7.87159E+17,GALAXY,0.1277469,699,52202,565
1.23766E+18,192.7766205,50.82861092,17.96436,15.71188,14.77096,14.42635,14.26351,2964,301,6,354,3.26298E+18,STAR,6.25E-05,2898,54567,442
1.23766E+18,149.7454746,45.49834426,19.58677,18.43854,18.06465,17.91723,17.90894,2964,301,6,162,3.59513E+18,STAR,-0.000531,3193,54830,462
1.23768E+18,331.6895981,2.37241257,19.54784,19.83712,19.95624,19.45789,19.16335,7712,301,4,140,1.03202E+19,QSO,2.021746,9166,58051,910
1.23767E+18,183.853661,22.3527233,18.9763,18.06297,17.78654,17.67035,17.64505,5183,301,3,342,6.73079E+18,STAR,0.000173328,5978,56073,586
